case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
d695_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.000646693,0.000647973,0.000001280,True,0,False,0.800000000
d695_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT_IN,0.000647973,0.000910480,0.000262507,False,4,False,0.500000000
d695_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,2,SHIFT_OUT,0.000910480,0.001172987,0.000262507,False,4,False,0.500000000
d695_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.000148053,0.000149333,0.000001280,True,0,False,0.800000000
d695_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,1,SHIFT_IN,0.000149333,0.000263467,0.000114133,False,4,False,0.500000000
d695_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,2,SHIFT_OUT,0.000263467,0.000377600,0.000114133,False,4,False,0.500000000
d695_3d_stack,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.000377600,0.000378880,0.000001280,True,0,False,0.800000000
d695_3d_stack,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT_IN,0.000397873,0.000598513,0.000200640,False,4,False,0.500000000
d695_3d_stack,greedy,die_0_INTEST,die_0,stack_0,INTEST,2,SHIFT_OUT,0.000598513,0.000799153,0.000200640,False,4,False,0.500000000
d695_3d_stack,greedy,die_0_scan,die_0,stack_0,scan,0,CONFIG,0.000799153,0.000800433,0.000001280,True,0,False,0.800000000
d695_3d_stack,greedy,die_0_scan,die_0,stack_0,scan,1,SHIFT_IN,0.002072147,0.002333580,0.000261433,False,4,False,11.200000000
d695_3d_stack,greedy,die_0_scan,die_0,stack_0,scan,2,CAPTURE,0.002333580,0.002334580,0.000001000,True,0,False,10.080000000
d695_3d_stack,greedy,die_0_scan,die_0,stack_0,scan,3,SHIFT_OUT,0.002334580,0.002596013,0.000261433,False,4,False,11.200000000
