case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p93791_2_5d_interposer,greedy,die_6_INTEST,die_6,stack_0,INTEST,0,CONFIG,0.002611200,0.002612480,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_6_INTEST,die_6,stack_0,INTEST,1,SHIFT_IN,0.002612480,0.002929888,0.000317408,False,4,False,0.500000000
p93791_2_5d_interposer,greedy,die_6_INTEST,die_6,stack_0,INTEST,2,SHIFT_OUT,0.002929888,0.003247296,0.000317408,False,4,False,0.500000000
p93791_2_5d_interposer,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.002612480,0.002613760,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT_IN,0.002613760,0.003160096,0.000546336,False,4,False,0.500000000
p93791_2_5d_interposer,greedy,die_1_INTEST,die_1,stack_0,INTEST,2,SHIFT_OUT,0.003160096,0.003706432,0.000546336,False,4,False,0.500000000
p93791_2_5d_interposer,greedy,die_9_INTEST,die_9,stack_0,INTEST,0,CONFIG,0.002613760,0.002615040,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_9_INTEST,die_9,stack_0,INTEST,1,SHIFT_IN,0.002615040,0.003916160,0.001301120,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_9_INTEST,die_9,stack_0,INTEST,2,SHIFT_OUT,0.003916160,0.005217280,0.001301120,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_10_INTEST,die_10,stack_0,INTEST,0,CONFIG,0.005217280,0.005218560,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_10_INTEST,die_10,stack_0,INTEST,1,SHIFT_IN,0.005218560,0.006727360,0.001508800,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_10_INTEST,die_10,stack_0,INTEST,2,SHIFT_OUT,0.006727360,0.008236160,0.001508800,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_4_INTEST,die_4,stack_0,INTEST,0,CONFIG,0.061445120,0.061446400,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_4_INTEST,die_4,stack_0,INTEST,1,SHIFT_IN,0.061686400,0.063749440,0.002063040,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_4_INTEST,die_4,stack_0,INTEST,2,SHIFT_OUT,0.063749440,0.065812480,0.002063040,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_6_scan,die_6,stack_0,scan,0,CONFIG,0.008236160,0.008237440,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_6_scan,die_6,stack_0,scan,1,SHIFT_IN,0.122547680,0.125319496,0.002771816,False,4,False,16.100000000
p93791_2_5d_interposer,greedy,die_6_scan,die_6,stack_0,scan,2,CAPTURE,0.125319496,0.125320496,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_6_scan,die_6,stack_0,scan,3,SHIFT_OUT,0.125320496,0.128092312,0.002771816,False,4,False,16.100000000
p93791_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,0,CONFIG,0.008237440,0.008238720,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,1,SHIFT_IN,0.128092312,0.130873921,0.002781609,False,4,False,16.100000000
p93791_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,2,CAPTURE,0.130873921,0.130874921,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,3,SHIFT_OUT,0.130874921,0.133656530,0.002781609,False,4,False,16.100000000
p93791_2_5d_interposer,greedy,die_2_scan,die_2,stack_0,scan,0,CONFIG,0.008238720,0.008240000,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_2_scan,die_2,stack_0,scan,1,SHIFT_IN,0.133656530,0.136755730,0.003099200,False,4,False,15.400000000
p93791_2_5d_interposer,greedy,die_2_scan,die_2,stack_0,scan,2,CAPTURE,0.136755730,0.136756730,0.000001000,True,0,False,13.860000000
p93791_2_5d_interposer,greedy,die_2_scan,die_2,stack_0,scan,3,SHIFT_OUT,0.136756730,0.139855930,0.003099200,False,4,False,15.400000000
p93791_2_5d_interposer,greedy,die_7_INTEST,die_7,stack_0,INTEST,0,CONFIG,0.053763840,0.053765120,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_7_INTEST,die_7,stack_0,INTEST,1,SHIFT_IN,0.053765120,0.057624320,0.003859200,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_7_INTEST,die_7,stack_0,INTEST,2,SHIFT_OUT,0.065812480,0.069671680,0.003859200,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_11_INTEST,die_11,stack_0,INTEST,0,CONFIG,0.008240000,0.008241280,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_11_INTEST,die_11,stack_0,INTEST,1,SHIFT_IN,0.008241280,0.012846400,0.004605120,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_11_INTEST,die_11,stack_0,INTEST,2,SHIFT_OUT,0.012846400,0.017451520,0.004605120,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_1_scan,die_1,stack_0,scan,0,CONFIG,0.017451520,0.017452800,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_1_scan,die_1,stack_0,scan,1,SHIFT_IN,0.139855930,0.145041932,0.005186002,False,4,False,16.100000000
p93791_2_5d_interposer,greedy,die_1_scan,die_1,stack_0,scan,2,CAPTURE,0.145041932,0.145042932,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_1_scan,die_1,stack_0,scan,3,SHIFT_OUT,0.145042932,0.150228934,0.005186002,False,4,False,16.100000000
p93791_2_5d_interposer,greedy,die_11_scan,die_11,stack_0,scan,0,CONFIG,0.017452800,0.017454080,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_11_scan,die_11,stack_0,scan,1,SHIFT_IN,0.150228934,0.166905084,0.016676150,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_11_scan,die_11,stack_0,scan,2,CAPTURE,0.166905084,0.166906084,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_11_scan,die_11,stack_0,scan,3,SHIFT_OUT,0.166906084,0.183582234,0.016676150,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_10_scan,die_10,stack_0,scan,0,CONFIG,0.017454080,0.017455360,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_10_scan,die_10,stack_0,scan,1,SHIFT_IN,0.183582234,0.201457494,0.017875260,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_10_scan,die_10,stack_0,scan,2,CAPTURE,0.201457494,0.201458494,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_10_scan,die_10,stack_0,scan,3,SHIFT_OUT,0.201458494,0.219333754,0.017875260,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_8_scan,die_8,stack_0,scan,0,CONFIG,0.017455360,0.017456640,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_8_scan,die_8,stack_0,scan,1,SHIFT_IN,0.219333754,0.237816134,0.018482380,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_8_scan,die_8,stack_0,scan,2,CAPTURE,0.237816134,0.237817134,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_8_scan,die_8,stack_0,scan,3,SHIFT_OUT,0.237817134,0.256299514,0.018482380,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_9_scan,die_9,stack_0,scan,0,CONFIG,0.017456640,0.017457920,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_9_scan,die_9,stack_0,scan,1,SHIFT_IN,0.256299514,0.274781894,0.018482380,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_9_scan,die_9,stack_0,scan,2,CAPTURE,0.274781894,0.274782894,0.000001000,True,0,False,14.490000000
p93791_2_5d_interposer,greedy,die_9_scan,die_9,stack_0,scan,3,SHIFT_OUT,0.274782894,0.293265274,0.018482380,True,0,False,16.100000000
p93791_2_5d_interposer,greedy,die_3_INTEST,die_3,stack_0,INTEST,0,CONFIG,0.069671680,0.069672960,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_3_INTEST,die_3,stack_0,INTEST,1,SHIFT_IN,0.069672960,0.108702720,0.039029760,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_3_INTEST,die_3,stack_0,INTEST,2,SHIFT_OUT,0.293265274,0.332295034,0.039029760,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.332295034,0.332296314,0.000001280,True,0,False,0.800000000
p93791_2_5d_interposer,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT_IN,0.332296314,0.380864634,0.048568320,True,0,False,0.500000000
p93791_2_5d_interposer,greedy,die_0_INTEST,die_0,stack_0,INTEST,2,SHIFT_OUT,0.380864634,0.429432954,0.048568320,True,0,False,0.500000000
