case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p22810_2_5d_interposer,greedy,die_5_INTEST,die_5,stack_0,INTEST,2,SHIFT_OUT,0.000297216,0.000586752,0.000289536,False,2,False,0.500000000
p22810_2_5d_interposer,greedy,die_3_INTEST,die_3,stack_0,INTEST,0,CONFIG,0.052163840,0.052165120,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_3_INTEST,die_3,stack_0,INTEST,1,SHIFT_IN,0.052165120,0.052597760,0.000432640,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_3_INTEST,die_3,stack_0,INTEST,2,SHIFT_OUT,0.052597760,0.053030400,0.000432640,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.062166400,0.062167680,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT_IN,0.062167680,0.062802560,0.000634880,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_1_INTEST,die_1,stack_0,INTEST,2,SHIFT_OUT,0.062802560,0.063437440,0.000634880,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,0,CONFIG,0.000586752,0.000588032,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,1,SHIFT_IN,0.000588032,0.001468802,0.000880770,False,2,False,3.500000000
p22810_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,2,CAPTURE,0.001468802,0.001469802,0.000001000,True,0,False,3.150000000
p22810_2_5d_interposer,greedy,die_5_scan,die_5,stack_0,scan,3,SHIFT_OUT,0.001469802,0.002350572,0.000880770,False,2,False,3.500000000
p22810_2_5d_interposer,greedy,die_2_INTEST,die_2,stack_0,INTEST,0,CONFIG,0.052645120,0.052646400,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_2_INTEST,die_2,stack_0,INTEST,1,SHIFT_IN,0.052646400,0.053891968,0.001245568,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_2_INTEST,die_2,stack_0,INTEST,2,SHIFT_OUT,0.053891968,0.055137536,0.001245568,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_4_scan,die_4,stack_0,scan,0,CONFIG,0.000233344,0.000234624,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_4_scan,die_4,stack_0,scan,1,SHIFT_IN,0.246487680,0.248566465,0.002078785,False,4,False,10.850000000
p22810_2_5d_interposer,greedy,die_4_scan,die_4,stack_0,scan,2,CAPTURE,0.248566465,0.248567465,0.000001000,True,0,False,9.765000000
p22810_2_5d_interposer,greedy,die_4_scan,die_4,stack_0,scan,3,SHIFT_OUT,0.248567465,0.250646250,0.002078785,False,4,False,10.850000000
p22810_2_5d_interposer,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.250646250,0.250647530,0.000001280,True,0,False,0.800000000
p22810_2_5d_interposer,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT_IN,0.250647530,0.253801450,0.003153920,False,1,False,0.500000000
p22810_2_5d_interposer,greedy,die_0_INTEST,die_0,stack_0,INTEST,2,SHIFT_OUT,0.253801450,0.256955370,0.003153920,False,1,False,0.500000000
