case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p93791_3d_stack,greedy,die_1_die_2_EXTEST,die_1,stack_0,EXTEST,1,SHIFT,0.000008960,0.000243627,0.000234667,False,4,False,0.500000000
p93791_3d_stack,greedy,die_2_die_3_EXTEST,die_2,stack_0,EXTEST,0,CONFIG,0.000008960,0.000010240,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_2_die_3_EXTEST,die_2,stack_0,EXTEST,1,SHIFT,0.000010240,0.000244907,0.000234667,False,4,False,0.500000000
p93791_3d_stack,greedy,die_7_die_8_EXTEST,die_7,stack_0,EXTEST,0,CONFIG,0.000810240,0.000811520,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_7_die_8_EXTEST,die_7,stack_0,EXTEST,1,SHIFT,0.001201680,0.001489680,0.000288000,True,0,False,0.500000000
p93791_3d_stack,greedy,die_5_INTEST,die_5,stack_0,INTEST,0,CONFIG,0.000123947,0.000125227,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_5_INTEST,die_5,stack_0,INTEST,1,SHIFT,0.000125227,0.001034027,0.000908800,False,4,False,0.500000000
p93791_3d_stack,greedy,die_2_INTEST,die_2,stack_0,INTEST,0,CONFIG,0.000244907,0.000246187,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_2_INTEST,die_2,stack_0,INTEST,1,SHIFT,0.000246187,0.001208320,0.000962133,False,4,False,0.500000000
p93791_3d_stack,greedy,die_9_die_10_EXTEST,die_9,stack_0,EXTEST,0,CONFIG,0.000010240,0.000011520,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_9_die_10_EXTEST,die_9,stack_0,EXTEST,1,SHIFT,0.001845780,0.003157780,0.001312000,True,0,False,0.500000000
p93791_3d_stack,greedy,die_10_die_11_EXTEST,die_10,stack_0,EXTEST,0,CONFIG,0.000011520,0.000012800,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_10_die_11_EXTEST,die_10,stack_0,EXTEST,1,SHIFT,0.003157780,0.004469780,0.001312000,True,0,False,0.500000000
p93791_3d_stack,greedy,die_8_die_9_EXTEST,die_8,stack_0,EXTEST,0,CONFIG,0.000012800,0.000014080,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_8_die_9_EXTEST,die_8,stack_0,EXTEST,1,SHIFT,0.004469780,0.005839380,0.001369600,True,0,False,0.500000000
p93791_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.005839380,0.005840660,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.005840660,0.007427860,0.001587200,True,0,False,0.500000000
p93791_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.000243627,0.000244907,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT,0.000244907,0.002066027,0.001821120,False,4,False,0.500000000
p93791_3d_stack,greedy,die_8_INTEST,die_8,stack_0,INTEST,0,CONFIG,0.000014080,0.000015360,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_8_INTEST,die_8,stack_0,INTEST,1,SHIFT,0.007427860,0.010030100,0.002602240,True,0,False,0.500000000
p93791_3d_stack,greedy,die_9_INTEST,die_9,stack_0,INTEST,0,CONFIG,0.000015360,0.000016640,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_9_INTEST,die_9,stack_0,INTEST,1,SHIFT,0.010030100,0.012632340,0.002602240,True,0,False,0.500000000
p93791_3d_stack,greedy,die_10_INTEST,die_10,stack_0,INTEST,0,CONFIG,0.000016640,0.000017920,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_10_INTEST,die_10,stack_0,INTEST,1,SHIFT,0.012632340,0.015649940,0.003017600,True,0,False,0.500000000
p93791_3d_stack,greedy,die_4_INTEST,die_4,stack_0,INTEST,0,CONFIG,0.001489680,0.001490960,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_4_INTEST,die_4,stack_0,INTEST,1,SHIFT,0.015649940,0.019776020,0.004126080,True,0,False,0.500000000
p93791_3d_stack,greedy,die_7_INTEST,die_7,stack_0,INTEST,0,CONFIG,0.000811520,0.000812800,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_7_INTEST,die_7,stack_0,INTEST,1,SHIFT,0.019776020,0.027494420,0.007718400,True,0,False,0.500000000
p93791_3d_stack,greedy,die_11_INTEST,die_11,stack_0,INTEST,0,CONFIG,0.000017920,0.000019200,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_11_INTEST,die_11,stack_0,INTEST,1,SHIFT,0.027494420,0.036704660,0.009210240,True,0,False,0.500000000
p93791_3d_stack,greedy,die_5_scan,die_5,stack_0,scan,0,CONFIG,0.001490960,0.001492240,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_5_scan,die_5,stack_0,scan,1,SHIFT,0.001492240,0.010764270,0.009272030,False,4,False,11.500000000
p93791_3d_stack,greedy,die_5_scan,die_5,stack_0,scan,2,CAPTURE,0.036704660,0.036705660,0.000001000,True,0,False,10.350000000
p93791_3d_stack,greedy,die_2_scan,die_2,stack_0,scan,0,CONFIG,0.001492240,0.001493520,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_2_scan,die_2,stack_0,scan,1,SHIFT,0.010764270,0.021094937,0.010330667,False,4,False,11.000000000
p93791_3d_stack,greedy,die_2_scan,die_2,stack_0,scan,2,CAPTURE,0.036705660,0.036706660,0.000001000,True,0,False,9.900000000
p93791_3d_stack,greedy,die_1_scan,die_1,stack_0,scan,0,CONFIG,0.036706660,0.036707940,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_1_scan,die_1,stack_0,scan,1,SHIFT,0.036707940,0.053994613,0.017286673,False,4,False,11.500000000
p93791_3d_stack,greedy,die_1_scan,die_1,stack_0,scan,2,CAPTURE,0.053994613,0.053995613,0.000001000,True,0,False,10.350000000
p93791_3d_stack,greedy,die_11_scan,die_11,stack_0,scan,0,CONFIG,0.000019200,0.000020480,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_11_scan,die_11,stack_0,scan,1,SHIFT,0.053995613,0.087347913,0.033352300,True,0,False,11.500000000
p93791_3d_stack,greedy,die_11_scan,die_11,stack_0,scan,2,CAPTURE,0.087347913,0.087348913,0.000001000,True,0,False,10.350000000
p93791_3d_stack,greedy,die_10_scan,die_10,stack_0,scan,0,CONFIG,0.000020480,0.000021760,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_10_scan,die_10,stack_0,scan,1,SHIFT,0.087348913,0.123099433,0.035750520,True,0,False,11.500000000
p93791_3d_stack,greedy,die_10_scan,die_10,stack_0,scan,2,CAPTURE,0.123099433,0.123100433,0.000001000,True,0,False,10.350000000
p93791_3d_stack,greedy,die_8_scan,die_8,stack_0,scan,0,CONFIG,0.000021760,0.000023040,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_8_scan,die_8,stack_0,scan,1,SHIFT,0.123100433,0.160065193,0.036964760,True,0,False,11.500000000
p93791_3d_stack,greedy,die_8_scan,die_8,stack_0,scan,2,CAPTURE,0.160065193,0.160066193,0.000001000,True,0,False,10.350000000
p93791_3d_stack,greedy,die_9_scan,die_9,stack_0,scan,0,CONFIG,0.000023040,0.000024320,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_9_scan,die_9,stack_0,scan,1,SHIFT,0.160066193,0.197030953,0.036964760,True,0,False,11.500000000
p93791_3d_stack,greedy,die_9_scan,die_9,stack_0,scan,2,CAPTURE,0.197030953,0.197031953,0.000001000,True,0,False,10.350000000
p93791_3d_stack,greedy,die_3_INTEST,die_3,stack_0,INTEST,0,CONFIG,0.001493520,0.001494800,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_3_INTEST,die_3,stack_0,INTEST,1,SHIFT,0.197031953,0.275091473,0.078059520,True,0,False,0.500000000
p93791_3d_stack,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.036707940,0.036709220,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT,0.275091473,0.372228113,0.097136640,True,0,False,0.500000000
p93791_3d_stack,greedy,die_6_INTEST,die_6,stack_0,INTEST,0,CONFIG,0.000246187,0.000247467,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_6_INTEST,die_6,stack_0,INTEST,1,SHIFT,0.000247467,0.001305493,0.001058027,False,4,False,0.500000000
p93791_3d_stack,greedy,die_6_scan,die_6,stack_0,scan,0,CONFIG,0.001494800,0.001496080,0.000001280,True,0,False,0.500000000
p93791_3d_stack,greedy,die_6_scan,die_6,stack_0,scan,1,SHIFT,0.021094937,0.030334323,0.009239387,False,4,False,11.500000000
p93791_3d_stack,greedy,die_6_scan,die_6,stack_0,scan,2,CAPTURE,0.372228113,0.372229113,0.000001000,True,0,False,10.350000000
