case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p22810_5_5d_multi_tower,greedy,die_4_scan,die_4,stack_2,scan,1,SHIFT_IN,0.000385440,0.002983921,0.002598481,False,4,False,10.850000000
p22810_5_5d_multi_tower,greedy,die_4_scan,die_4,stack_2,scan,2,CAPTURE,0.002983921,0.002984921,0.000001000,True,0,False,9.765000000
p22810_5_5d_multi_tower,greedy,die_4_scan,die_4,stack_2,scan,3,SHIFT_OUT,0.002984921,0.005583403,0.002598481,False,4,False,10.850000000
p22810_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.247925120,0.247926400,0.000001280,True,0,False,0.800000000
p22810_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT_IN,0.247926400,0.279465600,0.031539200,True,0,False,0.500000000
p22810_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,2,SHIFT_OUT,0.279465600,0.311004800,0.031539200,True,0,False,0.500000000
p22810_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,0,CONFIG,0.000100480,0.000101760,0.000001280,True,0,False,0.800000000
p22810_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,1,SHIFT_IN,0.005583403,0.005945323,0.000361920,False,2,False,0.500000000
p22810_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,2,SHIFT_OUT,0.005945323,0.006307243,0.000361920,False,2,False,0.500000000
p22810_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,0,CONFIG,0.000101760,0.000103040,0.000001280,True,0,False,0.800000000
p22810_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,1,SHIFT_IN,0.006307243,0.007408205,0.001100962,False,2,False,3.500000000
p22810_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,2,CAPTURE,0.007408205,0.007409205,0.000001000,True,0,False,3.150000000
p22810_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,3,SHIFT_OUT,0.007409205,0.008510168,0.001100962,False,2,False,3.500000000
