case_id,method,task_id,chiplet_id,stack_id,task_type,phase_index,phase_name,start_s,end_s,duration_s,needs_tap,needs_fpp_lanes,needs_bist_engine,power_w
p93791_5_5d_multi_tower,greedy,die_6_die_10_EXTEST,die_6,stack_3,EXTEST,0,CONFIG,0.000132160,0.000133440,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_6_die_10_EXTEST,die_6,stack_3,EXTEST,1,SHIFT,0.000133440,0.000220640,0.000087200,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_5_EXTEST,die_4,stack_2,EXTEST,0,CONFIG,0.000926720,0.000928000,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_5_EXTEST,die_4,stack_2,EXTEST,1,SHIFT,0.000931600,0.001066000,0.000134400,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_4_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.001845780,0.001847060,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_4_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.001847060,0.001981460,0.000134400,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_6_EXTEST,die_4,stack_2,EXTEST,0,CONFIG,0.001066000,0.001067280,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_6_EXTEST,die_4,stack_2,EXTEST,1,SHIFT,0.001067280,0.001201680,0.000134400,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_8_EXTEST,die_4,stack_2,EXTEST,0,CONFIG,0.001201680,0.001202960,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_8_EXTEST,die_4,stack_2,EXTEST,1,SHIFT,0.001202960,0.001337360,0.000134400,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_10_EXTEST,die_4,stack_2,EXTEST,0,CONFIG,0.001337360,0.001338640,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_die_10_EXTEST,die_4,stack_2,EXTEST,1,SHIFT,0.001338640,0.001473040,0.000134400,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_die_10_EXTEST,die_2,stack_1,EXTEST,0,CONFIG,0.000111680,0.000112960,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_die_10_EXTEST,die_2,stack_1,EXTEST,1,SHIFT,0.000112960,0.000276960,0.000164000,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_die_8_EXTEST,die_2,stack_1,EXTEST,0,CONFIG,0.000276960,0.000278240,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_die_8_EXTEST,die_2,stack_1,EXTEST,1,SHIFT,0.000278240,0.000449440,0.000171200,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_die_3_EXTEST,die_2,stack_1,EXTEST,0,CONFIG,0.000449440,0.000450720,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_die_3_EXTEST,die_2,stack_1,EXTEST,1,SHIFT,0.000450720,0.000626720,0.000176000,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_7_EXTEST,die_3,stack_1,EXTEST,0,CONFIG,0.001473040,0.001474320,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_7_EXTEST,die_3,stack_1,EXTEST,1,SHIFT,0.001474320,0.001762320,0.000288000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_7_die_9_EXTEST,die_7,stack_3,EXTEST,0,CONFIG,0.000810240,0.000811520,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_7_die_9_EXTEST,die_7,stack_3,EXTEST,1,SHIFT,0.001981460,0.002269460,0.000288000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_7_die_11_EXTEST,die_7,stack_3,EXTEST,0,CONFIG,0.000811520,0.000812800,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_7_die_11_EXTEST,die_7,stack_3,EXTEST,1,SHIFT,0.002269460,0.002557460,0.000288000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_6_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.002557460,0.002558740,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_6_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.002558740,0.003256340,0.000697600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_INTEST,die_2,stack_1,INTEST,0,CONFIG,0.000626720,0.000628000,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_INTEST,die_2,stack_1,INTEST,1,SHIFT,0.000628000,0.001349600,0.000721600,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_10_die_11_EXTEST,die_10,stack_5,EXTEST,0,CONFIG,0.000010240,0.000011520,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_10_die_11_EXTEST,die_10,stack_5,EXTEST,1,SHIFT,0.003256340,0.004568340,0.001312000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_10_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.004568340,0.004569620,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_10_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.004569620,0.005881620,0.001312000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_die_10_EXTEST,die_8,stack_4,EXTEST,0,CONFIG,0.000011520,0.000012800,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_die_10_EXTEST,die_8,stack_4,EXTEST,1,SHIFT,0.005881620,0.007193620,0.001312000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_5_EXTEST,die_3,stack_1,EXTEST,0,CONFIG,0.001762320,0.001763600,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_5_EXTEST,die_3,stack_1,EXTEST,1,SHIFT,0.007193620,0.008556820,0.001363200,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_die_9_EXTEST,die_8,stack_4,EXTEST,0,CONFIG,0.000012800,0.000014080,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_die_9_EXTEST,die_8,stack_4,EXTEST,1,SHIFT,0.008556820,0.009926420,0.001369600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_8_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.009926420,0.009927700,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_8_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.009927700,0.011297300,0.001369600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_9_EXTEST,die_3,stack_1,EXTEST,0,CONFIG,0.001763600,0.001764880,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_9_EXTEST,die_3,stack_1,EXTEST,1,SHIFT,0.011297300,0.012666900,0.001369600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_9_die_11_EXTEST,die_9,stack_4,EXTEST,0,CONFIG,0.000014080,0.000015360,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_9_die_11_EXTEST,die_9,stack_4,EXTEST,1,SHIFT,0.012666900,0.014036500,0.001369600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_2_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.014036500,0.014037780,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_2_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.014037780,0.015445780,0.001408000,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,0,CONFIG,0.015445780,0.015447060,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_die_1_EXTEST,die_0,stack_0,EXTEST,1,SHIFT,0.015447060,0.017034260,0.001587200,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_11_EXTEST,die_3,stack_1,EXTEST,0,CONFIG,0.001764880,0.001766160,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_die_11_EXTEST,die_3,stack_1,EXTEST,1,SHIFT,0.017034260,0.019395860,0.002361600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_INTEST,die_8,stack_4,INTEST,0,CONFIG,0.000015360,0.000016640,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_INTEST,die_8,stack_4,INTEST,1,SHIFT,0.019395860,0.021998100,0.002602240,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_9_INTEST,die_9,stack_4,INTEST,0,CONFIG,0.000016640,0.000017920,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_9_INTEST,die_9,stack_4,INTEST,1,SHIFT,0.021998100,0.024600340,0.002602240,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_10_INTEST,die_10,stack_5,INTEST,0,CONFIG,0.000017920,0.000019200,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_10_INTEST,die_10,stack_5,INTEST,1,SHIFT,0.024600340,0.027617940,0.003017600,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_INTEST,die_4,stack_2,INTEST,0,CONFIG,0.001766160,0.001767440,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_4_INTEST,die_4,stack_2,INTEST,1,SHIFT,0.027617940,0.031744020,0.004126080,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_7_INTEST,die_7,stack_3,INTEST,0,CONFIG,0.000812800,0.000814080,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_7_INTEST,die_7,stack_3,INTEST,1,SHIFT,0.031744020,0.039462420,0.007718400,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_scan,die_2,stack_1,scan,0,CONFIG,0.001767440,0.001768720,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_2_scan,die_2,stack_1,scan,1,SHIFT,0.001768720,0.009516720,0.007748000,False,4,False,11.000000000
p93791_5_5d_multi_tower,greedy,die_2_scan,die_2,stack_1,scan,2,CAPTURE,0.039462420,0.039463420,0.000001000,True,0,False,9.900000000
p93791_5_5d_multi_tower,greedy,die_11_INTEST,die_11,stack_5,INTEST,0,CONFIG,0.000019200,0.000020480,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_11_INTEST,die_11,stack_5,INTEST,1,SHIFT,0.039463420,0.048673660,0.009210240,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_11_scan,die_11,stack_5,scan,0,CONFIG,0.000020480,0.000021760,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_11_scan,die_11,stack_5,scan,1,SHIFT,0.048673660,0.082025960,0.033352300,True,0,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_11_scan,die_11,stack_5,scan,2,CAPTURE,0.082025960,0.082026960,0.000001000,True,0,False,10.350000000
p93791_5_5d_multi_tower,greedy,die_10_scan,die_10,stack_5,scan,0,CONFIG,0.000021760,0.000023040,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_10_scan,die_10,stack_5,scan,1,SHIFT,0.082026960,0.117777480,0.035750520,True,0,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_10_scan,die_10,stack_5,scan,2,CAPTURE,0.117777480,0.117778480,0.000001000,True,0,False,10.350000000
p93791_5_5d_multi_tower,greedy,die_8_scan,die_8,stack_4,scan,0,CONFIG,0.000024480,0.000025760,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_8_scan,die_8,stack_4,scan,1,SHIFT,0.117778480,0.154743240,0.036964760,True,0,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_8_scan,die_8,stack_4,scan,2,CAPTURE,0.154743240,0.154744240,0.000001000,True,0,False,10.350000000
p93791_5_5d_multi_tower,greedy,die_9_scan,die_9,stack_4,scan,0,CONFIG,0.000025760,0.000027040,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_9_scan,die_9,stack_4,scan,1,SHIFT,0.154744240,0.191709000,0.036964760,True,0,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_9_scan,die_9,stack_4,scan,2,CAPTURE,0.191709000,0.191710000,0.000001000,True,0,False,10.350000000
p93791_5_5d_multi_tower,greedy,die_3_INTEST,die_3,stack_1,INTEST,0,CONFIG,0.001768720,0.001770000,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_3_INTEST,die_3,stack_1,INTEST,1,SHIFT,0.191710000,0.269769520,0.078059520,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,0,CONFIG,0.269769520,0.269770800,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_0_INTEST,die_0,stack_0,INTEST,1,SHIFT,0.269770800,0.366907440,0.097136640,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_5_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.000133440,0.000134720,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_5_EXTEST,die_1,stack_0,EXTEST,1,SHIFT,0.000134720,0.000305120,0.000170400,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_9_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.000305120,0.000306400,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_9_EXTEST,die_1,stack_0,EXTEST,1,SHIFT,0.000306400,0.000477600,0.000171200,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_11_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.000477600,0.000478880,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_11_EXTEST,die_1,stack_0,EXTEST,1,SHIFT,0.000478880,0.000774080,0.000295200,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_3_EXTEST,die_1,stack_0,EXTEST,0,CONFIG,0.000774080,0.000775360,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_die_3_EXTEST,die_1,stack_0,EXTEST,1,SHIFT,0.000775360,0.001092160,0.000316800,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_INTEST,die_1,stack_0,INTEST,0,CONFIG,0.001770000,0.001771280,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_INTEST,die_1,stack_0,INTEST,1,SHIFT,0.001771280,0.003137120,0.001365840,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_scan,die_1,stack_0,scan,0,CONFIG,0.366907440,0.366908720,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_1_scan,die_1,stack_0,scan,1,SHIFT,0.366908720,0.379873725,0.012965005,False,4,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_1_scan,die_1,stack_0,scan,2,CAPTURE,0.379873725,0.379874725,0.000001000,True,0,False,10.350000000
p93791_5_5d_multi_tower,greedy,die_5_die_9_EXTEST,die_5,stack_2,EXTEST,0,CONFIG,0.000278240,0.000279520,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_die_9_EXTEST,die_5,stack_2,EXTEST,1,SHIFT,0.000279520,0.000449920,0.000170400,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_die_11_EXTEST,die_5,stack_2,EXTEST,0,CONFIG,0.000450720,0.000452000,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_die_11_EXTEST,die_5,stack_2,EXTEST,1,SHIFT,0.000452000,0.000622400,0.000170400,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,0,CONFIG,0.000628000,0.000629280,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_INTEST,die_5,stack_2,INTEST,1,SHIFT,0.000629280,0.001310880,0.000681600,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,0,CONFIG,0.001771280,0.001772560,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,1,SHIFT,0.009516720,0.016470743,0.006954023,False,4,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_5_scan,die_5,stack_2,scan,2,CAPTURE,0.366908720,0.366909720,0.000001000,True,0,False,10.350000000
p93791_5_5d_multi_tower,greedy,die_6_INTEST,die_6,stack_3,INTEST,0,CONFIG,0.000775360,0.000776640,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_6_INTEST,die_6,stack_3,INTEST,1,SHIFT,0.000776640,0.001570160,0.000793520,False,4,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,0,CONFIG,0.001772560,0.001773840,0.000001280,True,0,False,0.500000000
p93791_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,1,SHIFT,0.016470743,0.023400283,0.006929540,False,4,False,11.500000000
p93791_5_5d_multi_tower,greedy,die_6_scan,die_6,stack_3,scan,2,CAPTURE,0.366909720,0.366910720,0.000001000,True,0,False,10.350000000
