case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
m21_pressure_small_d695_3d_stack,d695_m5_die0,core,die0,B_d695_m5_die0_local_bist,B,0,CONFIG_BIST,5.119999999999999e-05,5.503999999999999e-05,3.84e-06,True,0,,,,,0.08,thermal_die0,
m21_pressure_small_d695_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,0,CONFIG_ACCESS_PATH,5.503999999999999e-05,5.9519999999999986e-05,4.48e-06,True,0,,,,,0.0,thermal_die2,
m21_pressure_small_d695_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,1,CONFIG_DWR_MODE,5.9519999999999986e-05,6.115999999999999e-05,1.64e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
m21_pressure_small_d695_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,2,DWR_SHIFT_IN,6.115999999999999e-05,0.00024547999999999996,0.00018432,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.27,thermal_die2,
m21_pressure_small_d695_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,3,DWR_CAPTURE,0.00024547999999999996,0.00024648,1e-06,False,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.27,thermal_die2,
m21_pressure_small_d695_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,4,DWR_SHIFT_OUT,0.00024648,0.000442,0.00019552,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.27,thermal_die2,
m21_pressure_small_d695_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,0,CONFIG_ACCESS_PATH,0.000442,0.00044776,5.76e-06,True,0,,,,,0.0,thermal_die3,
m21_pressure_small_d695_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,1,CONFIG_DWR_MODE,0.00044776,0.00044940000000000003,1.64e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
m21_pressure_small_d695_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,2,DWR_SHIFT_IN,0.00044940000000000003,0.0006542,0.0002048,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.29,thermal_die3,
m21_pressure_small_d695_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,3,DWR_CAPTURE,0.0006542,0.0006552,1e-06,False,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.29,thermal_die3,
m21_pressure_small_d695_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,0.0006552,0.00087184,0.00021664,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.29,thermal_die3,
m21_pressure_small_d695_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,0,CONFIG_ACCESS_PATH,0.00087184,0.00087504,3.2e-06,True,0,,,,,0.0,thermal_die1,
m21_pressure_small_d695_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,0.00087504,0.00087668,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
m21_pressure_small_d695_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,0.00087668,0.00104052,0.00016384,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.25,thermal_die1,
m21_pressure_small_d695_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,0.00104052,0.00104152,1e-06,False,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.25,thermal_die1,
m21_pressure_small_d695_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,0.00104152,0.00121592,0.0001744,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.25,thermal_die1,
m21_pressure_small_d695_3d_stack,sensor_m10_small_d695_3d_stack,instrument,die3,S_sensor_m10_small_d695_3d_stack_serial,S,0,CONFIG_ACCESS_PATH,0.00121592,0.0012216800000000002,5.76e-06,True,0,,,,,0.04,thermal_die3,
m21_pressure_small_d695_3d_stack,sensor_m10_small_d695_3d_stack,instrument,die3,S_sensor_m10_small_d695_3d_stack_serial,S,1,ACCESS_INSTRUMENT,0.0012216800000000002,0.0012220000000000002,3.2e-07,True,0,,,,,0.04,thermal_die3,
m21_pressure_small_d695_3d_stack,sensor_m10_small_d695_3d_stack,instrument,die3,S_sensor_m10_small_d695_3d_stack_serial,S,2,READ_INSTRUMENT,0.0012220000000000002,0.0012226400000000003,6.4e-07,True,0,,,,,0.04,thermal_die3,
m21_pressure_small_d695_3d_stack,d695_m1_die1,core,die1,B_d695_m1_die1_local_bist,B,2,READ_BIST_RESULT,0.00600512,0.00600928,4.16e-06,True,0,,,,,0.08,thermal_die1,
m21_pressure_small_d695_3d_stack,d695_m10_die2,memory,die2,B_d695_m10_die2_local_bist,B,1,LOCAL_BIST_RUN,0.00600512,0.012005120000000001,0.006,False,0,,,,test_session_die2,3.8200000000000003,thermal_die2,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m10_die2,memory,die2,B_d695_m10_die2_local_bist,B,2,READ_BIST_RESULT,0.012005120000000001,0.01200992,4.8e-06,True,0,,,,,0.08,thermal_die2,
m21_pressure_small_d695_3d_stack,d695_m9_die2,core,die2,B_d695_m9_die2_local_bist,B,1,LOCAL_BIST_RUN,0.012005120000000001,0.01800512,0.006,False,0,,,,test_session_die2,3.65,thermal_die2,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m9_die2,core,die2,B_d695_m9_die2_local_bist,B,2,READ_BIST_RESULT,0.01800512,0.01800992,4.8e-06,True,0,,,,,0.08,thermal_die2,
m21_pressure_small_d695_3d_stack,d695_m7_die3,core,die3,B_d695_m7_die3_local_bist,B,1,LOCAL_BIST_RUN,0.01800512,0.024005119999999998,0.006,False,0,,,,test_session_die3,3.99,thermal_die3,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m7_die3,core,die3,B_d695_m7_die3_local_bist,B,2,READ_BIST_RESULT,0.024005119999999998,0.024010559999999997,5.44e-06,True,0,,,,,0.08,thermal_die3,
m21_pressure_small_d695_3d_stack,d695_m6_die1,core,die1,B_d695_m6_die1_local_bist,B,1,LOCAL_BIST_RUN,0.024005119999999998,0.030005119999999996,0.006,False,0,,,,test_session_die1,3.65,thermal_die1,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m6_die1,core,die1,B_d695_m6_die1_local_bist,B,2,READ_BIST_RESULT,0.030005119999999996,0.030009279999999996,4.16e-06,True,0,,,,,0.08,thermal_die1,
m21_pressure_small_d695_3d_stack,d695_m8_die3,core,die3,B_d695_m8_die3_local_bist,B,1,LOCAL_BIST_RUN,0.030005119999999996,0.036005119999999995,0.006,False,0,,,,test_session_die3,3.8200000000000003,thermal_die3,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m8_die3,core,die3,B_d695_m8_die3_local_bist,B,2,READ_BIST_RESULT,0.036005119999999995,0.03601056,5.44e-06,True,0,,,,,0.08,thermal_die3,
m21_pressure_small_d695_3d_stack,d695_m4_die1,memory,die1,B_d695_m4_die1_local_bist,B,1,LOCAL_BIST_RUN,0.036005119999999995,0.04200511999999999,0.006,False,0,,,,test_session_die1,3.48,thermal_die1,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m4_die1,memory,die1,B_d695_m4_die1_local_bist,B,2,READ_BIST_RESULT,0.04200511999999999,0.042009279999999996,4.16e-06,True,0,,,,,0.08,thermal_die1,
m21_pressure_small_d695_3d_stack,d695_m2_die0,core,die0,B_d695_m2_die0_local_bist,B,1,LOCAL_BIST_RUN,0.04200511999999999,0.04800511999999999,0.006,False,0,,,,test_session_die0,4.16,thermal_die0,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m2_die0,core,die0,B_d695_m2_die0_local_bist,B,2,READ_BIST_RESULT,0.04800511999999999,0.04800863999999999,3.52e-06,True,0,,,,,0.08,thermal_die0,
m21_pressure_small_d695_3d_stack,d695_m3_die0,memory,die0,B_d695_m3_die0_local_bist,B,1,LOCAL_BIST_RUN,0.04800511999999999,0.05400511999999999,0.006,False,0,,,,test_session_die0,3.99,thermal_die0,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m3_die0,memory,die0,B_d695_m3_die0_local_bist,B,2,READ_BIST_RESULT,0.05400511999999999,0.05400863999999999,3.52e-06,True,0,,,,,0.08,thermal_die0,
m21_pressure_small_d695_3d_stack,d695_m5_die0,core,die0,B_d695_m5_die0_local_bist,B,1,LOCAL_BIST_RUN,0.05400511999999999,0.06000511999999999,0.006,False,0,,,,test_session_die0,3.48,thermal_die0,external TAP resources released; local test session remains occupied
m21_pressure_small_d695_3d_stack,d695_m5_die0,core,die0,B_d695_m5_die0_local_bist,B,2,READ_BIST_RESULT,0.06000511999999999,0.06000863999999999,3.52e-06,True,0,,,,,0.08,thermal_die0,
