case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_3d_stack,core3a_die2,core,die2,F_core3a_die2_lane1,F,2,CONFIG_SCAN_OR_DWR_MODE,0.96302492,0.96302624,1.32e-06,True,0,,dwr_die2,,,0.11,thermal_die2,
v4_4die_3d_stack,mem0_die0,memory,die0,B_mem0_die0_local_bist,B,0,CONFIG_BIST,0.96302624,0.96303008,3.84e-06,True,0,,dwr_die0,,,0.08,thermal_die0,
v4_4die_3d_stack,instr0_die3,instrument,die3,IJTAG_instr0_die3_serial,IJTAG,0,CONFIG_ACCESS_PATH,0.96303008,0.96303456,4.48e-06,True,0,,,,,0.04,thermal_die3,
v4_4die_3d_stack,mem1_die1,memory,die1,B_mem1_die1_local_bist,B,0,CONFIG_BIST,0.96303456,0.96303968,5.12e-06,True,0,,dwr_die1,,,0.07,thermal_die1,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane1,F,0,CONFIG_ACCESS_PATH,0.96303968,0.9630416,1.92e-06,True,0,,dwr_die0,,,0.12,thermal_die0,
v4_4die_3d_stack,mem1_die1,memory,die1,B_mem1_die1_local_bist,B,1,LOCAL_BIST_RUN,0.96303968,0.96803968,0.005,False,0,,dwr_die1,,test_session_die1,2.8699999999999997,thermal_die1,external TAP resources released; local test session remains occupied
v4_4die_3d_stack,instr0_die3,instrument,die3,IJTAG_instr0_die3_serial,IJTAG,1,ACCESS_INSTRUMENT,0.9630416,0.96304192,3.2e-07,True,0,,,,,0.04,thermal_die3,
v4_4die_3d_stack,instr0_die3,instrument,die3,IJTAG_instr0_die3_serial,IJTAG,2,READ_INSTRUMENT,0.96304192,0.96304256,6.4e-07,True,0,,,,,0.04,thermal_die3,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane1,F,1,CONFIG_FPP,0.96304256,0.96304384,1.28e-06,True,0,fpp_3d_stack,dwr_die0,,,0.12,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane1,F,2,CONFIG_SCAN_OR_DWR_MODE,0.96304384,0.96304516,1.32e-06,True,0,,dwr_die0,,,0.12,thermal_die0,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane1,F,0,CONFIG_ACCESS_PATH,0.96304516,0.96304836,3.2e-06,True,0,,dwr_die2,,,0.1,thermal_die2,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane1,F,3,FPP_SHIFT_IN,0.96304516,0.96804516,0.005,False,1,fpp_3d_stack,dwr_die0,,test_session_die0,1.65,thermal_die0,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane1,F,1,CONFIG_FPP,0.96304836,0.96304964,1.28e-06,True,0,fpp_3d_stack,dwr_die2,,,0.1,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane1,F,2,CONFIG_SCAN_OR_DWR_MODE,0.96304964,0.96305096,1.32e-06,True,0,,dwr_die2,,,0.1,thermal_die2,
v4_4die_3d_stack,core3a_die2,core,die2,F_core3a_die2_lane1,F,3,FPP_SHIFT_IN,0.96305096,0.96732596,0.004275,False,1,fpp_3d_stack,dwr_die2,,test_session_die2,1.59,thermal_die2,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial,S,4,SERIAL_SHIFT_OUT,0.96305096,1.15805736,0.1950064,True,0,,dwr_die3,,test_session_die3,1.29,thermal_die3,
v4_4die_3d_stack,mem0_die0,memory,die0,B_mem0_die0_local_bist,B,1,LOCAL_BIST_RUN,0.96804516,0.97404516,0.006,False,0,,dwr_die0,,test_session_die0,3.2800000000000002,thermal_die0,external TAP resources released; local test session remains occupied
v4_4die_3d_stack,core3a_die2,core,die2,F_core3a_die2_lane1,F,4,CAPTURE,0.97050414,0.97050514,1e-06,False,0,,dwr_die2,,test_session_die2,2.51,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane1,F,3,FPP_SHIFT_IN,0.97050514,0.97369264,0.0031875,False,1,fpp_3d_stack,dwr_die2,,test_session_die2,1.3800000000000001,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane1,F,4,CAPTURE,0.97369264,0.97369364,1e-06,False,0,,dwr_die2,,test_session_die2,2.2,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane1,F,5,FPP_SHIFT_OUT,0.97369364,0.97688114,0.0031875,False,1,fpp_3d_stack,dwr_die2,,test_session_die2,1.3800000000000001,thermal_die2,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane1,F,4,CAPTURE,0.97404516,0.97404616,1e-06,False,0,,dwr_die0,,test_session_die0,2.62,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane1,F,5,FPP_SHIFT_OUT,0.97404616,0.97904616,0.005,False,1,fpp_3d_stack,dwr_die0,,test_session_die0,1.65,thermal_die0,
v4_4die_3d_stack,core3a_die2,core,die2,F_core3a_die2_lane1,F,5,FPP_SHIFT_OUT,0.97688114,0.98115614,0.004275,False,1,fpp_3d_stack,dwr_die2,,test_session_die2,1.59,thermal_die2,
v4_4die_3d_stack,mem1_die1,memory,die1,B_mem1_die1_local_bist,B,2,READ_BIST_RESULT,1.15805736,1.15806152,4.16e-06,True,0,,dwr_die1,,,0.07,thermal_die1,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,0,CONFIG_ACCESS_PATH,1.15806152,1.158066,4.48e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,1,CONFIG_DWR_MODE,1.158066,1.15806764,1.64e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,2,DWR_SHIFT_IN,1.15806764,1.15829292,0.00022528,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,0,CONFIG_ACCESS_PATH,1.15829292,1.15829612,3.2e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,1,CONFIG_DWR_MODE,1.15829612,1.15829776,1.64e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,2,DWR_SHIFT_IN,1.15829776,1.15850256,0.0002048,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,3,DWR_CAPTURE,1.15850256,1.15850356,1e-06,False,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,0,CONFIG_ACCESS_PATH,1.15850256,1.15850576,3.2e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,3,DWR_CAPTURE,1.15850576,1.15850676,1e-06,False,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,mem0_die0,memory,die0,B_mem0_die0_local_bist,B,2,READ_BIST_RESULT,1.15850576,1.15850928,3.52e-06,True,0,,dwr_die0,,,0.08,thermal_die0,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,1.15850928,1.15851092,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,1.15851092,1.15867476,0.00016384,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,1.15867476,1.15867576,1e-06,False,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,1.15867476,1.15891244,0.00023768,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,4,DWR_SHIFT_OUT,1.15891244,1.15912884,0.0002164,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,1.15912884,1.1593034,0.00017456,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
