case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,power_w,thermal_region,resource_notes
m10_xlarge_p93791_5_5d_multi_tower,p93791_m25_die2,core,die2,F_p93791_m25_die2_lane16,F,0,CONFIG_ACCESS_PATH,2.7720000000000002e-05,3.092e-05,3.2e-06,True,0,,,,0.0514,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m16_die4,core,die4,F_p93791_m16_die4_lane16,F,4,CAPTURE,2.89636875e-05,2.99636875e-05,1e-06,False,0,,,,0.4962,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m16_die4,core,die4,F_p93791_m16_die4_lane16,F,5,FPP_SHIFT_OUT,2.99636875e-05,3.1207375e-05,1.2436875e-06,False,16,fpp_multitower,dwr_die4,,0.7239,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m25_die2,core,die2,F_p93791_m25_die2_lane16,F,1,CONFIG_FPP,3.092e-05,3.2200000000000003e-05,1.28e-06,True,0,fpp_multitower,,,0.0514,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m25_die2,core,die2,F_p93791_m25_die2_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,3.2200000000000003e-05,3.3520000000000004e-05,1.32e-06,True,0,,dwr_die2,,0.0514,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m25_die2,core,die2,F_p93791_m25_die2_lane16,F,3,FPP_SHIFT_IN,3.3520000000000004e-05,3.541e-05,1.89e-06,False,16,fpp_multitower,dwr_die2,,0.7312,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m9_die1,memory,die11,F_p93791_m9_die1_lane16,F,0,CONFIG_ACCESS_PATH,3.3520000000000004e-05,3.8e-05,4.48e-06,True,0,,,,0.0502,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m25_die2,core,die2,F_p93791_m25_die2_lane16,F,4,CAPTURE,3.541e-05,3.641e-05,1e-06,False,0,,,,0.5099,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m25_die2,core,die2,F_p93791_m25_die2_lane16,F,5,FPP_SHIFT_OUT,3.641e-05,3.8299999999999996e-05,1.89e-06,False,16,fpp_multitower,dwr_die2,,0.7312,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m9_die1,memory,die11,F_p93791_m9_die1_lane16,F,1,CONFIG_FPP,3.8e-05,3.9280000000000003e-05,1.28e-06,True,0,fpp_multitower,,,0.0502,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m9_die1,memory,die11,F_p93791_m9_die1_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,3.9280000000000003e-05,4.0600000000000004e-05,1.32e-06,True,0,,dwr_die11,,0.0502,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m9_die1,memory,die11,F_p93791_m9_die1_lane16,F,3,FPP_SHIFT_IN,4.0600000000000004e-05,4.0831e-05,2.31e-07,False,16,fpp_multitower,dwr_die11,,0.7126,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m15_die9,core,die9,F_p93791_m15_die9_lane16,F,0,CONFIG_ACCESS_PATH,4.0600000000000004e-05,4.508e-05,4.48e-06,True,0,,,,0.0503,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m9_die1,memory,die11,F_p93791_m9_die1_lane16,F,4,CAPTURE,4.0831e-05,4.1831e-05,1e-06,False,0,,,,0.47490000000000004,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m9_die1,memory,die11,F_p93791_m9_die1_lane16,F,5,FPP_SHIFT_OUT,4.1831e-05,4.2062e-05,2.31e-07,False,16,fpp_multitower,dwr_die11,,0.7126,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m15_die9,core,die9,F_p93791_m15_die9_lane16,F,1,CONFIG_FPP,4.508e-05,4.636e-05,1.28e-06,True,0,fpp_multitower,,,0.0503,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m15_die9,core,die9,F_p93791_m15_die9_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,4.636e-05,4.7680000000000004e-05,1.32e-06,True,0,,dwr_die9,,0.0503,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m15_die9,core,die9,F_p93791_m15_die9_lane16,F,3,FPP_SHIFT_IN,4.7680000000000004e-05,4.8031e-05,3.51e-07,False,16,fpp_multitower,dwr_die9,,0.714,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m3_die7,core,die7,F_p93791_m3_die7_lane16,F,0,CONFIG_ACCESS_PATH,4.7680000000000004e-05,5.216e-05,4.48e-06,True,0,,,,0.0505,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m15_die9,core,die9,F_p93791_m15_die9_lane16,F,4,CAPTURE,4.8031e-05,4.9031e-05,1e-06,False,0,,,,0.4774,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m15_die9,core,die9,F_p93791_m15_die9_lane16,F,5,FPP_SHIFT_OUT,4.9031e-05,4.9381999999999996e-05,3.51e-07,False,16,fpp_multitower,dwr_die9,,0.714,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m3_die7,core,die7,F_p93791_m3_die7_lane16,F,1,CONFIG_FPP,5.216e-05,5.344e-05,1.28e-06,True,0,fpp_multitower,,,0.0505,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m3_die7,core,die7,F_p93791_m3_die7_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,5.344e-05,5.4760000000000004e-05,1.32e-06,True,0,,dwr_die7,,0.0505,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m3_die7,core,die7,F_p93791_m3_die7_lane16,F,3,FPP_SHIFT_IN,5.4760000000000004e-05,5.5458625000000006e-05,6.98625e-07,False,16,fpp_multitower,dwr_die7,,0.7178,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m24_die5,memory,die5,F_p93791_m24_die5_lane16,F,0,CONFIG_ACCESS_PATH,5.4760000000000004e-05,5.924e-05,4.48e-06,True,0,,,,0.0507,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m3_die7,core,die7,F_p93791_m3_die7_lane16,F,4,CAPTURE,5.5458625000000006e-05,5.6458625000000004e-05,1e-06,False,0,,,,0.48469999999999996,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m3_die7,core,die7,F_p93791_m3_die7_lane16,F,5,FPP_SHIFT_OUT,5.6458625000000004e-05,5.7157250000000006e-05,6.98625e-07,False,16,fpp_multitower,dwr_die7,,0.7178,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m24_die5,memory,die5,F_p93791_m24_die5_lane16,F,1,CONFIG_FPP,5.924e-05,6.052e-05,1.28e-06,True,0,fpp_multitower,,,0.0507,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m24_die5,memory,die5,F_p93791_m24_die5_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,6.052e-05,6.184e-05,1.32e-06,True,0,,dwr_die5,,0.0507,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m24_die5,memory,die5,F_p93791_m24_die5_lane16,F,3,FPP_SHIFT_IN,6.184e-05,6.2848e-05,1.008e-06,False,16,fpp_multitower,dwr_die5,,0.7212999999999999,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m11_die3,core,die3,F_p93791_m11_die3_lane16,F,0,CONFIG_ACCESS_PATH,6.184e-05,6.632e-05,4.48e-06,True,0,,,,0.0512,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m24_die5,memory,die5,F_p93791_m24_die5_lane16,F,4,CAPTURE,6.2848e-05,6.3848e-05,1e-06,False,0,,,,0.4912,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m24_die5,memory,die5,F_p93791_m24_die5_lane16,F,5,FPP_SHIFT_OUT,6.3848e-05,6.4856e-05,1.008e-06,False,16,fpp_multitower,dwr_die5,,0.7212999999999999,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m11_die3,core,die3,F_p93791_m11_die3_lane16,F,1,CONFIG_FPP,6.632e-05,6.76e-05,1.28e-06,True,0,fpp_multitower,,,0.0512,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m11_die3,core,die3,F_p93791_m11_die3_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,6.76e-05,6.892e-05,1.32e-06,True,0,,dwr_die3,,0.0512,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m11_die3,core,die3,F_p93791_m11_die3_lane16,F,3,FPP_SHIFT_IN,6.892e-05,6.915959374999999e-05,2.3959375e-07,False,16,fpp_multitower,dwr_die3,,0.7289,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m1_die2,core,die2,F_p93791_m1_die2_lane16,F,0,CONFIG_ACCESS_PATH,6.892e-05,7.212e-05,3.2e-06,True,0,,,,0.0822,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m11_die3,core,die3,F_p93791_m11_die3_lane16,F,4,CAPTURE,6.915959374999999e-05,7.015959374999999e-05,1e-06,False,0,,,,0.5055,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m11_die3,core,die3,F_p93791_m11_die3_lane16,F,5,FPP_SHIFT_OUT,7.015959374999999e-05,7.039918749999998e-05,2.3959375e-07,False,16,fpp_multitower,dwr_die3,,0.7289,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m1_die2,core,die2,F_p93791_m1_die2_lane16,F,1,CONFIG_FPP,7.212e-05,7.34e-05,1.28e-06,True,0,fpp_multitower,,,0.0822,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m1_die2,core,die2,F_p93791_m1_die2_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,7.34e-05,7.471999999999999e-05,1.32e-06,True,0,,dwr_die2,,0.0822,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m1_die2,core,die2,F_p93791_m1_die2_lane16,F,3,FPP_SHIFT_IN,7.471999999999999e-05,7.5793625e-05,1.073625e-06,False,16,fpp_multitower,dwr_die2,,1.1981,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m20_die1,core,die1,F_p93791_m20_die1_lane16,F,0,CONFIG_ACCESS_PATH,7.471999999999999e-05,7.791999999999999e-05,3.2e-06,True,0,,,,0.0859,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m1_die2,core,die2,F_p93791_m1_die2_lane16,F,4,CAPTURE,7.5793625e-05,7.679362499999999e-05,1e-06,False,0,,,,1.3872,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m1_die2,core,die2,F_p93791_m1_die2_lane16,F,5,FPP_SHIFT_OUT,7.679362499999999e-05,7.786725e-05,1.073625e-06,False,16,fpp_multitower,dwr_die2,,1.1981,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m20_die1,core,die1,F_p93791_m20_die1_lane16,F,1,CONFIG_FPP,7.791999999999999e-05,7.919999999999999e-05,1.28e-06,True,0,fpp_multitower,,,0.0859,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m20_die1,core,die1,F_p93791_m20_die1_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,7.919999999999999e-05,8.051999999999998e-05,1.32e-06,True,0,,dwr_die1,,0.0859,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m20_die1,core,die1,F_p93791_m20_die1_lane16,F,3,FPP_SHIFT_IN,8.051999999999998e-05,8.169649999999998e-05,1.1765e-06,False,16,fpp_multitower,dwr_die1,,1.2539,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m10_die1,core,die1,F_p93791_m10_die1_lane16,F,0,CONFIG_ACCESS_PATH,8.051999999999998e-05,8.371999999999998e-05,3.2e-06,True,0,,,,0.0553,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m20_die1,core,die1,F_p93791_m20_die1_lane16,F,4,CAPTURE,8.169649999999998e-05,8.269649999999998e-05,1e-06,False,0,,,,1.492,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m20_die1,core,die1,F_p93791_m20_die1_lane16,F,5,FPP_SHIFT_OUT,8.269649999999998e-05,8.387299999999997e-05,1.1765e-06,False,16,fpp_multitower,dwr_die1,,1.2539,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m10_die1,core,die1,F_p93791_m10_die1_lane16,F,1,CONFIG_FPP,8.371999999999998e-05,8.499999999999998e-05,1.28e-06,True,0,fpp_multitower,,,0.0553,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m10_die1,core,die1,F_p93791_m10_die1_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,8.499999999999998e-05,8.631999999999997e-05,1.32e-06,True,0,,dwr_die1,,0.0553,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m27_die3,core,die3,F_p93791_m27_die3_lane16,F,0,CONFIG_ACCESS_PATH,8.631999999999997e-05,9.079999999999997e-05,4.48e-06,True,0,,,,0.0821,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m10_die1,core,die1,F_p93791_m10_die1_lane16,F,3,FPP_SHIFT_IN,8.631999999999997e-05,9.350406249999997e-05,7.1840625e-06,False,16,fpp_multitower,dwr_die1,,0.7907000000000001,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m27_die3,core,die3,F_p93791_m27_die3_lane16,F,1,CONFIG_FPP,9.079999999999997e-05,9.207999999999997e-05,1.28e-06,True,0,fpp_multitower,,,0.0821,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m27_die3,core,die3,F_p93791_m27_die3_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,9.207999999999997e-05,9.339999999999997e-05,1.32e-06,True,0,,dwr_die3,,0.0821,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m19_die0,core,die0,F_p93791_m19_die0_lane16,F,0,CONFIG_ACCESS_PATH,9.339999999999997e-05,9.531999999999996e-05,1.92e-06,True,0,,,,0.0606,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m27_die3,core,die3,F_p93791_m27_die3_lane16,F,3,FPP_SHIFT_IN,9.350406249999997e-05,9.447731249999997e-05,9.7325e-07,False,16,fpp_multitower,dwr_die3,,1.1964000000000001,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m10_die1,core,die1,F_p93791_m10_die1_lane16,F,4,CAPTURE,9.350406249999997e-05,9.450406249999997e-05,1e-06,False,0,,,,0.6216,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m27_die3,core,die3,F_p93791_m27_die3_lane16,F,4,CAPTURE,9.450406249999997e-05,9.550406249999997e-05,1e-06,False,0,,,,1.3840000000000001,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m10_die1,core,die1,F_p93791_m10_die1_lane16,F,5,FPP_SHIFT_OUT,9.450406249999997e-05,0.00010168812499999997,7.1840625e-06,False,16,fpp_multitower,dwr_die1,,0.7907000000000001,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m19_die0,core,die0,F_p93791_m19_die0_lane16,F,1,CONFIG_FPP,9.531999999999996e-05,9.659999999999996e-05,1.28e-06,True,0,fpp_multitower,,,0.0606,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m19_die0,core,die0,F_p93791_m19_die0_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,9.659999999999996e-05,9.791999999999996e-05,1.32e-06,True,0,,dwr_die0,,0.0606,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m14_die4,core,die4,F_p93791_m14_die4_lane16,F,0,CONFIG_ACCESS_PATH,9.791999999999996e-05,0.00010111999999999995,3.2e-06,True,0,,,,0.0714,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m14_die4,core,die4,F_p93791_m14_die4_lane16,F,1,CONFIG_FPP,0.00010111999999999995,0.00010239999999999995,1.28e-06,True,0,fpp_multitower,,,0.0714,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m27_die3,core,die3,F_p93791_m27_die3_lane16,F,5,FPP_SHIFT_OUT,0.00010168812499999997,0.00010266137499999996,9.7325e-07,False,16,fpp_multitower,dwr_die3,,1.1964000000000001,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m14_die4,core,die4,F_p93791_m14_die4_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.00010239999999999995,0.00010371999999999995,1.32e-06,True,0,,dwr_die4,,0.0714,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m19_die0,core,die0,F_p93791_m19_die0_lane16,F,3,FPP_SHIFT_IN,0.00010266137499999996,0.00010298949999999997,3.28125e-07,False,16,fpp_multitower,dwr_die0,,0.8703,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m19_die0,core,die0,F_p93791_m19_die0_lane16,F,4,CAPTURE,0.00010298949999999997,0.00010398949999999996,1e-06,False,0,,,,0.7712,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m23_die6,core,die6,F_p93791_m23_die6_lane16,F,0,CONFIG_ACCESS_PATH,0.00010371999999999995,0.00010691999999999995,3.2e-06,True,0,,,,0.0707,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m19_die0,core,die0,F_p93791_m19_die0_lane16,F,5,FPP_SHIFT_OUT,0.00010398949999999996,0.00010431762499999997,3.28125e-07,False,16,fpp_multitower,dwr_die0,,0.8703,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m14_die4,core,die4,F_p93791_m14_die4_lane16,F,3,FPP_SHIFT_IN,0.00010431762499999997,0.00010498146874999997,6.6384375e-07,False,16,fpp_multitower,dwr_die4,,1.0343,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m14_die4,core,die4,F_p93791_m14_die4_lane16,F,4,CAPTURE,0.00010498146874999997,0.00010598146874999997,1e-06,False,0,,,,1.0794,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m14_die4,core,die4,F_p93791_m14_die4_lane16,F,5,FPP_SHIFT_OUT,0.00010598146874999997,0.00010664531249999996,6.6384375e-07,False,16,fpp_multitower,dwr_die4,,1.0343,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m23_die6,core,die6,F_p93791_m23_die6_lane16,F,1,CONFIG_FPP,0.00010691999999999995,0.00010819999999999995,1.28e-06,True,0,fpp_multitower,,,0.0707,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m23_die6,core,die6,F_p93791_m23_die6_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.00010819999999999995,0.00010951999999999994,1.32e-06,True,0,,dwr_die6,,0.0707,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m23_die6,core,die6,F_p93791_m23_die6_lane16,F,3,FPP_SHIFT_IN,0.00010951999999999994,0.00011015984374999994,6.3984375e-07,False,16,fpp_multitower,dwr_die6,,1.0237,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m32_die0,core,die10,F_p93791_m32_die0_lane16,F,0,CONFIG_ACCESS_PATH,0.00010951999999999994,0.00011271999999999994,3.2e-06,True,0,,,,0.0641,thermal_die10,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m23_die6,core,die6,F_p93791_m23_die6_lane16,F,4,CAPTURE,0.00011015984374999994,0.00011115984374999993,1e-06,False,0,,,,1.0594000000000001,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m23_die6,core,die6,F_p93791_m23_die6_lane16,F,5,FPP_SHIFT_OUT,0.00011115984374999993,0.00011179968749999993,6.3984375e-07,False,16,fpp_multitower,dwr_die6,,1.0237,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m32_die0,core,die10,F_p93791_m32_die0_lane16,F,1,CONFIG_FPP,0.00011271999999999994,0.00011399999999999994,1.28e-06,True,0,fpp_multitower,,,0.0641,thermal_die10,
